tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,comp_win_prob,sim_win_prob,blend_win_prob,elo_win_prob
2020-02-03,Montpellier,Hard,3,R32,Norbert Gombos,Pablo Carreno Busta,0.2534,0.4186,0.35252,0.1463
2020-02-03,Montpellier,Hard,3,R32,Emil Ruusuvuori,Dennis Novak,0.5039,0.493,0.49736,0.5163
2020-02-03,Pune,Hard,3,QF,Jiri Vesely,Ilya Ivashka,0.5023,0.4842,0.49144,0.5436
2020-02-03,Montpellier,Hard,3,R32,Gregoire Barrere,Joao Sousa,0.44,0.4428,0.4416800000000001,0.4313
2020-02-03,Montpellier,Hard,3,R32,Filip Krajinovic,Enzo Couacaud,0.6499,0.5528,0.5916399999999999,0.7745
2020-02-03,Montpellier,Hard,3,R32,Feliciano Lopez,Ugo Humbert,0.4851,0.4428,0.45972,0.4928
2020-02-03,Montpellier,Hard,3,R32,Mikael Ymer,Jannik Sinner,0.4258,0.395,0.40732,0.4074
2020-02-03,Pune,Hard,3,SF,Jiri Vesely,Ricardas Berankis,0.4701,0.4842,0.47856,0.5191
2020-02-03,Montpellier,Hard,3,R32,Pierre Hugues Herbert,Sergiy Stakhovsky,0.637,0.5528,0.58648,0.666
2020-02-03,Montpellier,Hard,3,R32,Alexander Bublik,Henri Laaksonen,0.5571,0.4408,0.48732000000000003,0.5511
2020-02-03,Pune,Hard,3,F,Jiri Vesely,Egor Gerasimov,0.3625,0.395,0.382,0.3044
2020-02-03,Pune,Hard,3,QF,Egor Gerasimov,Soon Woo Kwon,0.6251,0.6102,0.6161599999999999,0.721
2020-02-03,Pune,Hard,3,SF,Egor Gerasimov,James Duckworth,0.6666,0.5866,0.6186,0.8133
2020-02-03,Montpellier,Hard,3,R32,Felix Auger Aliassime,Damir Dzumhur,0.616,0.6644,0.6450400000000001,0.6085
2020-02-03,Pune,Hard,3,QF,James Duckworth,Roberto Marcora,0.5564,0.5528,0.55424,0.413
2020-02-03,Montpellier,Hard,3,SF,Vasek Pospisil,David Goffin,0.3165,0.565,0.4656,0.2634
2020-02-03,Pune,Hard,3,QF,Ricardas Berankis,Yuichi Sugita,0.5181,0.493,0.50304,0.544
2020-02-03,Pune,Hard,3,R32,Salvatore Caruso,Ramkumar Ramanathan,0.5255,0.395,0.4472,0.531
2020-02-03,Montpellier,Hard,3,R32,Richard Gasquet,Gilles Simon,0.5467,0.518,0.52948,0.5732
2020-02-03,Pune,Hard,3,R32,Cedrik Marcel Stebe,Ivo Karlovic,0.4282,0.1884,0.28432,0.5048
2020-02-03,Pune,Hard,3,R16,James Duckworth,Taro Daniel,0.4694,0.5794,0.5354,0.3675
2020-02-03,Pune,Hard,3,R16,Soon Woo Kwon,Prajnesh Gunneswaran,0.5648,0.4842,0.51644,0.5828
2020-02-03,Pune,Hard,3,R16,Egor Gerasimov,Nikola Milojevic,0.6772,0.6928,0.6865600000000001,0.7365
2020-02-03,Pune,Hard,3,R16,Jiri Vesely,Salvatore Caruso,0.5388,0.5866,0.56748,0.5741
2020-02-03,Pune,Hard,3,R16,Ilya Ivashka,Stefano Travaglia,0.4376,0.4428,0.44072,0.4797
2020-02-03,Pune,Hard,3,R16,Yuichi Sugita,Viktor Troicki,0.4836,0.4842,0.48396,0.4257
2020-02-03,Pune,Hard,3,R16,Ricardas Berankis,Cedrik Marcel Stebe,0.5515,0.5794,0.5682400000000001,0.5218
2020-02-03,Pune,Hard,3,R32,Roberto Marcora,Lukas Rosol,0.4669,0.4778,0.47343999999999997,0.4409
2020-02-03,Pune,Hard,3,R32,Taro Daniel,Sasi Kumar Mukund,0.4602,0.4132,0.43200000000000005,0.5207
2020-02-03,Pune,Hard,3,R32,James Duckworth,Peter Gojowczyk,0.4469,0.5482,0.50768,0.3927
2020-02-03,Montpellier,Hard,3,R32,Adrian Mannarino,Alexei Popyrin,0.5657,0.51,0.53228,0.601
2020-02-03,Pune,Hard,3,R32,Nikola Milojevic,Antoine Hoang,0.4804,0.4626,0.46971999999999997,0.4779
2020-02-03,Pune,Hard,3,R32,Egor Gerasimov,Paolo Lorenzi,0.6952,0.643,0.66388,0.7987
2020-02-03,Pune,Hard,3,R32,Jiri Vesely,Arjun Kadhe,0.6659,0.5482,0.59528,0.6629
2020-02-03,Pune,Hard,3,R32,Ilya Ivashka,Evgeny Donskoy,0.5107,0.518,0.51508,0.552
2020-02-03,Pune,Hard,3,R32,Yuichi Sugita,Thomas Fabbiano,0.5361,0.5702,0.55656,0.5073
2020-02-03,Pune,Hard,3,R32,Viktor Troicki,Sumit Nagal,0.5585,0.6102,0.5895199999999999,0.5746
2020-02-03,Pune,Hard,3,R16,Roberto Marcora,Benoit Paire,0.2946,0.5482,0.44676,0.2533
2020-02-10,Buenos Aires,Clay,3,QF,Pedro Sousa,Thiago Monteiro,0.4299,0.4066,0.41592,0.4608
2020-02-10,Buenos Aires,Clay,3,QF,Diego Schwartzman,Pablo Cuevas,0.6092,0.3724,0.46712,0.7487
2020-02-10,Buenos Aires,Clay,3,SF,Casper Ruud,Juan Ignacio Londero,0.536,0.4626,0.49196,0.5597
2020-02-10,Buenos Aires,Clay,3,R32,Pedro Sousa,Facundo Diaz Acosta,0.3948,0.4186,0.40908,0.4085
2020-02-10,Buenos Aires,Clay,3,F,Casper Ruud,Pedro Sousa,0.7015,0.629,0.658,0.6999
2020-02-10,Buenos Aires,Clay,3,QF,Casper Ruud,Dusan Lajovic,0.5047,0.493,0.49768,0.5141
2020-02-10,Buenos Aires,Clay,3,R16,Pablo Cuevas,Albert Ramos,0.4609,0.5482,0.51328,0.3385
2020-02-10,Buenos Aires,Clay,3,SF,Pedro Sousa,Diego Schwartzman,0.2071,0.4626,0.3604,0.1485
2020-02-10,Buenos Aires,Clay,3,QF,Juan Ignacio Londero,Guido Pella,0.3896,0.5246,0.4706,0.3595
2020-02-10,Buenos Aires,Clay,3,R16,Dusan Lajovic,Pedro Martinez,0.6976,0.6832,0.68896,0.6669
2020-02-10,Buenos Aires,Clay,3,R16,Thiago Monteiro,Borna Coric,0.3138,0.4066,0.36948000000000003,0.2698
2020-02-10,Buenos Aires,Clay,3,R32,Jozef Kovalik,Corentin Moutet,0.385,0.6128,0.52168,0.3254
2020-02-10,Buenos Aires,Clay,3,R16,Casper Ruud,Roberto Carballes Baena,0.618,0.565,0.5861999999999999,0.6097
2020-02-10,Buenos Aires,Clay,3,R16,Juan Ignacio Londero,Laslo Djere,0.4476,0.5482,0.50796,0.5029
2020-02-10,Buenos Aires,Clay,3,R16,Guido Pella,Facundo Bagnis,0.7398,0.5866,0.64788,0.7868
2020-02-10,Buenos Aires,Clay,3,R32,Federico Delbonis,Hugo Dellien,0.5499,0.5482,0.54888,0.4913
2020-02-10,Buenos Aires,Clay,3,R32,Pablo Cuevas,Lorenzo Sonego,0.6003,0.51,0.5461199999999999,0.5929
2020-02-10,Buenos Aires,Clay,3,R32,Albert Ramos,Leonardo Mayer,0.628,0.4408,0.51568,0.688
2020-02-10,Buenos Aires,Clay,3,R16,Diego Schwartzman,Federico Delbonis,0.6958,0.4778,0.565,0.7804
2020-02-10,Buenos Aires,Clay,3,R16,Pedro Sousa,Jozef Kovalik,0.5299,0.4428,0.47764000000000006,0.5509
2020-02-10,New York,Hard,3,QF,Jason Jung,Reilly Opelka,0.2947,0.2354,0.25912,0.2982
2020-02-10,Buenos Aires,Clay,3,R32,Casper Ruud,Pablo Andujar,0.6029,0.6128,0.60884,0.6758
2020-02-10,Buenos Aires,Clay,3,R32,Thiago Monteiro,Jaume Munar,0.4384,0.518,0.48616000000000004,0.4426
2020-02-10,Buenos Aires,Clay,3,R32,Juan Ignacio Londero,Filip Horansky,0.6681,0.643,0.6530400000000001,0.6432
2020-02-10,Buenos Aires,Clay,3,R32,Facundo Bagnis,Andrej Martin,0.3251,0.4778,0.41672,0.2285
2020-02-10,New York,Hard,3,F,Kyle Edmund,Andreas Seppi,0.5604,0.6102,0.5902799999999999,0.5533
2020-02-10,New York,Hard,3,SF,Andreas Seppi,Jason Jung,0.6235,0.51,0.5554,0.6672
2020-02-10,Buenos Aires,Clay,3,R32,Pedro Martinez,Joao Domingues,0.4397,0.4428,0.44156000000000006,0.3684
2020-02-10,New York,Hard,3,SF,Kyle Edmund,Miomir Kecmanovic,0.539,0.518,0.5264,0.556
2020-02-10,New York,Hard,3,R32,Jordan Thompson,Ivo Karlovic,0.5336,0.2776,0.38,0.6187
2020-02-10,Buenos Aires,Clay,3,R32,Roberto Carballes Baena,Marco Cecchinato,0.5112,0.4428,0.47016,0.6411
2020-02-10,Buenos Aires,Clay,3,R32,Laslo Djere,Francisco Cerundolo,0.6104,0.5702,0.5862800000000001,0.5656
2020-02-10,New York,Hard,3,QF,Miomir Kecmanovic,Ugo Humbert,0.4814,0.4842,0.48308,0.4862
2020-02-10,New York,Hard,3,QF,Kyle Edmund,Soon Woo Kwon,0.6345,0.6128,0.62148,0.7028
2020-02-10,New York,Hard,3,R16,Jordan Thompson,John Isner,0.3082,0.3058,0.30676000000000003,0.3285
2020-02-10,New York,Hard,3,R16,Reilly Opelka,Yoshihito Nishioka,0.4718,0.7496,0.6384799999999999,0.3235
2020-02-10,New York,Hard,3,R16,Jason Jung,Cameron Norrie,0.3917,0.4428,0.42236000000000007,0.3868
2020-02-10,New York,Hard,3,R16,Miomir Kecmanovic,Paolo Lorenzi,0.6285,0.6102,0.61752,0.7159
2020-02-10,New York,Hard,3,R16,Ugo Humbert,Marcos Giron,0.5964,0.629,0.6159600000000001,0.6156
2020-02-10,New York,Hard,3,R16,Kyle Edmund,Dominik Koepfer,0.6475,0.629,0.6364000000000001,0.7191
2020-02-10,New York,Hard,3,R16,Andreas Seppi,Steve Johnson,0.5102,0.4132,0.452,0.5401
2020-02-10,New York,Hard,3,R16,Soon Woo Kwon,Milos Raonic,0.2679,0.2356,0.24852000000000002,0.2179
2020-02-10,Rotterdam,Hard,3,SF,Felix Auger Aliassime,Pablo Carreno Busta,0.437,0.493,0.4706,0.3597
2020-02-10,New York,Hard,3,R32,Andreas Seppi,Damir Dzumhur,0.604,0.5866,0.59356,0.6475
2020-02-10,Rotterdam,Hard,3,F,Gael Monfils,Felix Auger Aliassime,0.64,0.4842,0.54652,0.6885
2020-02-10,New York,Hard,3,R32,Yoshihito Nishioka,Henri Laaksonen,0.6309,0.4428,0.5180400000000001,0.7234
2020-02-10,New York,Hard,3,R32,Jason Jung,Kevin Anderson,0.2443,0.3202,0.28984,0.1146
2020-02-10,New York,Hard,3,R32,Cameron Norrie,Brian Shi,0.4953,0.5246,0.51288,0.5175
2020-02-10,New York,Hard,3,R32,Miomir Kecmanovic,Tommy Paul,0.5254,0.5482,0.53908,0.538
2020-02-10,New York,Hard,3,R32,Paolo Lorenzi,Danilo Petrovic,0.4166,0.4778,0.45332,0.4182
2020-02-10,New York,Hard,3,R32,Kyle Edmund,Yasutaka Uchiyama,0.6328,0.493,0.5489200000000001,0.7344
2020-02-10,New York,Hard,3,R32,Dominik Koepfer,Brayden Schnur,0.5574,0.4842,0.51348,0.6064
2020-02-10,Rotterdam,Hard,3,R16,Daniel Evans,Karen Khachanov,0.4279,0.4428,0.43684,0.4209
2020-02-10,New York,Hard,3,R32,Marcos Giron,Jack Sock,0.5249,0.395,0.44696,0.5024
2020-02-10,Rotterdam,Hard,3,QF,Felix Auger Aliassime,Aljaz Bedene,0.5317,0.5528,0.54436,0.5137
2020-02-10,Rotterdam,Hard,3,R16,Andrey Rublev,Alexander Bublik,0.7218,0.629,0.66612,0.8514
2020-02-10,Rotterdam,Hard,3,R16,Filip Krajinovic,Vasek Pospisil,0.5863,0.4408,0.499,0.6016
2020-02-10,Rotterdam,Hard,3,R16,Gael Monfils,Gilles Simon,0.6795,0.5702,0.61392,0.7529
2020-02-10,Rotterdam,Hard,3,QF,Pablo Carreno Busta,Jannik Sinner,0.6161,0.5246,0.5611999999999999,0.6693
2020-02-10,Rotterdam,Hard,3,QF,Gael Monfils,Daniel Evans,0.6415,0.518,0.5674,0.6587
2020-02-10,Rotterdam,Hard,3,QF,Filip Krajinovic,Andrey Rublev,0.3598,0.4186,0.39508,0.3042
2020-02-10,New York,Hard,3,QF,Andreas Seppi,Jordan Thompson,0.5329,0.4408,0.47764,0.5415
2020-02-10,Rotterdam,Hard,3,SF,Gael Monfils,Filip Krajinovic,0.5922,0.518,0.54768,0.5504
2020-02-10,Rotterdam,Hard,3,R32,Stefanos Tsitsipas,Hubert Hurkacz,0.694,0.6128,0.6452800000000001,0.7298
2020-02-10,New York,Hard,3,R32,Soon Woo Kwon,Go Soeda,0.5677,0.5246,0.54184,0.5759
2020-02-10,New York,Hard,3,R32,Steve Johnson,Tennys Sandgren,0.4611,0.4842,0.47496000000000005,0.4157
2020-02-10,Rotterdam,Hard,3,R16,Jannik Sinner,David Goffin,0.2769,0.5246,0.42552,0.2099
2020-02-10,Rotterdam,Hard,3,R32,Daniel Evans,Philipp Kohlschreiber,0.5453,0.4428,0.4838,0.5595
2020-02-10,Rotterdam,Hard,3,R16,Felix Auger Aliassime,Grigor Dimitrov,0.4503,0.51,0.48612,0.4239
2020-02-10,Rotterdam,Hard,3,R16,Aljaz Bedene,Stefanos Tsitsipas,0.2401,0.3692,0.31755999999999995,0.1589
2020-02-10,Rotterdam,Hard,3,R32,Vasek Pospisil,Daniil Medvedev,0.232,0.4428,0.35848,0.1718
2020-02-10,Rotterdam,Hard,3,R32,Filip Krajinovic,Tallon Griekspoor,0.733,0.5528,0.62488,0.8135
2020-02-10,Rotterdam,Hard,3,R32,Andrey Rublev,Nikoloz Basilashvili,0.6633,0.629,0.64272,0.7665
2020-02-10,Rotterdam,Hard,3,R32,Gael Monfils,Joao Sousa,0.7556,0.5702,0.64436,0.8345
2020-02-10,Rotterdam,Hard,3,R32,Gilles Simon,Mikhail Kukushkin,0.514,0.4778,0.49228,0.4981
2020-02-10,Rotterdam,Hard,3,R32,Alexander Bublik,Gregoire Barrere,0.5539,0.5482,0.55048,0.5742
2020-02-10,Rotterdam,Hard,3,R32,Felix Auger Aliassime,Jan Lennard Struff,0.4908,0.4408,0.4608,0.4936
2020-02-10,Rotterdam,Hard,3,R16,Pablo Carreno Busta,Roberto Bautista Agut,0.3991,0.4428,0.42532000000000003,0.3883
2020-02-10,Rotterdam,Hard,3,R32,Roberto Bautista Agut,Marton Fucsovics,0.6311,0.643,0.6382399999999999,0.6705
2020-02-10,Rotterdam,Hard,3,R32,Pablo Carreno Busta,Adrian Mannarino,0.581,0.5246,0.54716,0.6218
2020-02-10,Rotterdam,Hard,3,R32,Jannik Sinner,Radu Albot,0.4844,0.5482,0.52268,0.4847
2020-02-10,Rotterdam,Hard,3,R32,David Goffin,Robin Haase,0.7146,0.51,0.59184,0.7518
2020-02-10,Rotterdam,Hard,3,R32,Grigor Dimitrov,Denis Shapovalov,0.4124,0.4428,0.43064,0.3726
2020-02-10,Rotterdam,Hard,3,R32,Karen Khachanov,Fabio Fognini,0.5145,0.6128,0.57348,0.5105
2020-02-10,Rotterdam,Hard,3,R32,Aljaz Bedene,Benoit Paire,0.4434,0.5528,0.5090399999999999,0.4589
2020-02-17,Delray Beach,Hard,3,QF,Reilly Opelka,Soon Woo Kwon,0.6034,0.7176,0.6719200000000001,0.5644
2020-02-17,Delray Beach,Hard,3,QF,Yoshihito Nishioka,Brandon Nakashima,0.616,0.4778,0.53308,0.7399
2020-02-17,Delray Beach,Hard,3,QF,Ugo Humbert,Frances Tiafoe,0.5324,0.5482,0.54188,0.5688
2020-02-17,Delray Beach,Hard,3,R32,Brandon Nakashima,Jiri Vesely,0.3646,0.4626,0.4234,0.3495
2020-02-17,Delray Beach,Hard,3,SF,Yoshihito Nishioka,Ugo Humbert,0.5352,0.3724,0.43752,0.6061
2020-02-17,Marseille,Hard,3,R16,Denis Shapovalov,Marin Cilic,0.5417,0.518,0.52748,0.5244
2020-02-17,Delray Beach,Hard,3,QF,Milos Raonic,Steve Johnson,0.656,0.6928,0.67808,0.6804
2020-02-17,Delray Beach,Hard,3,SF,Reilly Opelka,Milos Raonic,0.4054,0.4626,0.43972,0.3472
2020-02-17,Delray Beach,Hard,3,R16,Frances Tiafoe,Tommy Paul,0.4611,0.518,0.49524,0.4416
2020-02-17,Delray Beach,Hard,3,R32,Ugo Humbert,Stefan Kozlov,0.7024,0.7546,0.73372,0.7422
2020-02-17,Delray Beach,Hard,3,R16,Brandon Nakashima,Cameron Norrie,0.4109,0.4842,0.45488,0.4782
2020-02-17,Delray Beach,Hard,3,R16,Yoshihito Nishioka,Noah Rubin,0.7204,0.493,0.58396,0.8131
2020-02-17,Delray Beach,Hard,3,R16,Reilly Opelka,Mackenzie Mcdonald,0.6427,0.7496,0.70684,0.6197
2020-02-17,Delray Beach,Hard,3,R16,Steve Johnson,Jack Sock,0.5944,0.518,0.54856,0.6165
2020-02-17,Delray Beach,Hard,3,R16,Milos Raonic,Cedrik Marcel Stebe,0.7406,0.8226,0.7898000000000001,0.7572
2020-02-17,Delray Beach,Hard,3,R32,Tommy Paul,Daniel Elahi Galan,0.5864,0.51,0.54056,0.5808
2020-02-17,Delray Beach,Hard,3,R32,Frances Tiafoe,Emilio Gomez,0.5761,0.51,0.53644,0.5556
2020-02-17,Delray Beach,Hard,3,R32,Miomir Kecmanovic,Jordan Thompson,0.5648,0.5528,0.5576,0.5852
2020-02-17,Delray Beach,Hard,3,R32,Noah Rubin,Jason Jung,0.4056,0.4408,0.42672,0.4165
2020-02-17,Delray Beach,Hard,3,R16,Ugo Humbert,Miomir Kecmanovic,0.4629,0.493,0.48096,0.4445
2020-02-17,Delray Beach,Hard,3,R16,Soon Woo Kwon,Ryan Harrison,0.4942,0.4428,0.46336,0.4968
2020-02-17,Marseille,Hard,3,SF,Felix Auger Aliassime,Gilles Simon,0.6028,0.6128,0.6088,0.6102
2020-02-17,Delray Beach,Hard,3,R32,Yoshihito Nishioka,John Millman,0.5071,0.4626,0.4804,0.5632
2020-02-17,Delray Beach,Hard,3,R32,Cameron Norrie,Taylor Fritz,0.367,0.4132,0.39472,0.3133
2020-02-17,Delray Beach,Hard,3,R32,Ryan Harrison,Damir Dzumhur,0.4703,0.6832,0.59804,0.5335
2020-02-17,Delray Beach,Hard,3,R32,Mackenzie Mcdonald,Yasutaka Uchiyama,0.4698,0.3872,0.42023999999999995,0.5417
2020-02-17,Delray Beach,Hard,3,R32,Reilly Opelka,Ernests Gulbis,0.6873,0.712,0.70212,0.6898
2020-02-17,Delray Beach,Hard,3,R32,Jack Sock,Radu Albot,0.3758,0.5482,0.47924,0.3523
2020-02-17,Delray Beach,Hard,3,R32,Steve Johnson,Henri Laaksonen,0.569,0.5246,0.54236,0.6064
2020-02-17,Delray Beach,Hard,3,R32,Cedrik Marcel Stebe,Bernard Tomic,0.47,0.395,0.425,0.4754
2020-02-17,Delray Beach,Hard,3,R32,Milos Raonic,Denis Istomin,0.7392,0.712,0.72288,0.7969
2020-02-17,Marseille,Hard,3,F,Stefanos Tsitsipas,Felix Auger Aliassime,0.6646,0.5866,0.6178,0.7323
2020-02-17,Marseille,Hard,3,R16,Alexander Bublik,Benoit Paire,0.4446,0.493,0.47364,0.4295
2020-02-17,Marseille,Hard,3,SF,Stefanos Tsitsipas,Alexander Bublik,0.7342,0.6702,0.6958,0.8205
2020-02-17,Marseille,Hard,3,QF,Gilles Simon,Daniil Medvedev,0.2231,0.3294,0.28688,0.1445
2020-02-17,Marseille,Hard,3,QF,Felix Auger Aliassime,Egor Gerasimov,0.506,0.4626,0.47996,0.4502
2020-02-17,Marseille,Hard,3,QF,Alexander Bublik,Denis Shapovalov,0.3457,0.395,0.37528,0.285
2020-02-17,Marseille,Hard,3,QF,Stefanos Tsitsipas,Vasek Pospisil,0.7084,0.5794,0.631,0.7631
2020-02-17,Marseille,Hard,3,R16,Daniil Medvedev,Jannik Sinner,0.7663,0.5794,0.6541600000000001,0.8201
2020-02-17,Marseille,Hard,3,R16,Gilles Simon,Aljaz Bedene,0.4494,0.4428,0.44544000000000006,0.4542
2020-02-17,Marseille,Hard,3,R16,Egor Gerasimov,David Goffin,0.3932,0.5794,0.50492,0.3899
2020-02-17,Marseille,Hard,3,R16,Felix Auger Aliassime,Pierre Hugues Herbert,0.5798,0.518,0.5427200000000001,0.5914
2020-02-17,Delray Beach,Hard,3,R32,Soon Woo Kwon,Adrian Mannarino,0.4227,0.4778,0.45576,0.3992
2020-02-17,Marseille,Hard,3,R16,Stefanos Tsitsipas,Mikael Ymer,0.8013,0.7166,0.75048,0.8761
2020-02-17,Delray Beach,Hard,3,F,Reilly Opelka,Yoshihito Nishioka,0.5067,0.7412,0.6474,0.39
2020-02-17,ATP Rio de Janeiro,Clay,3,SF,Gianluca Mager,Attila Balazs,0.4426,0.51,0.48304,0.4322
2020-02-17,Marseille,Hard,3,R32,Vasek Pospisil,Emil Ruusuvuori,0.6105,0.6128,0.61188,0.6808
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Gianluca Mager,Joao Domingues,0.5153,0.5702,0.5482400000000001,0.489
2020-02-17,Marseille,Hard,3,R32,Aljaz Bedene,Karen Khachanov,0.3705,0.4778,0.43488,0.3818
2020-02-17,Marseille,Hard,3,R32,Egor Gerasimov,Dennis Novak,0.6778,0.629,0.64852,0.7837
2020-02-17,Marseille,Hard,3,R32,Pierre Hugues Herbert,Mikhail Kukushkin,0.5281,0.5482,0.54016,0.5754
2020-02-17,Marseille,Hard,3,R32,Felix Auger Aliassime,Stefano Travaglia,0.6892,0.518,0.5864800000000001,0.7846
2020-02-17,Marseille,Hard,3,R32,Benoit Paire,Gregoire Barrere,0.6253,0.5528,0.5818,0.6536
2020-02-17,Marseille,Hard,3,R32,Alexander Bublik,Marton Fucsovics,0.4992,0.5246,0.51444,0.4914
2020-02-17,Marseille,Hard,3,R32,Hubert Hurkacz,Antoine Hoang,0.7055,0.5866,0.6341600000000001,0.7478
2020-02-17,Marseille,Hard,3,R32,Gilles Simon,Harold Mayot,0.5743,0.493,0.52552,0.666
2020-02-17,Marseille,Hard,3,R32,Mikael Ymer,Richard Gasquet,0.3695,0.4132,0.39572,0.3248
2020-02-17,ATP Rio de Janeiro,Clay,3,QF,Attila Balazs,Pedro Martinez,0.57,0.5794,0.5756399999999999,0.5808
2020-02-17,ATP Rio de Janeiro,Clay,3,F,Cristian Garin,Gianluca Mager,0.6983,0.518,0.59012,0.6676
2020-02-17,ATP Rio de Janeiro,Clay,3,QF,Borna Coric,Lorenzo Sonego,0.5954,0.5528,0.56984,0.63
2020-02-17,ATP Rio de Janeiro,Clay,3,QF,Cristian Garin,Federico Coria,0.73,0.5482,0.6209199999999999,0.7412
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Dominic Thiem,Jaume Munar,0.8479,0.643,0.72496,0.9333
2020-02-17,ATP Rio de Janeiro,Clay,3,QF,Gianluca Mager,Dominic Thiem,0.145,0.3692,0.27952,0.087
2020-02-17,ATP Rio de Janeiro,Clay,3,SF,Cristian Garin,Borna Coric,0.5924,0.395,0.47396000000000005,0.6226
2020-02-17,Marseille,Hard,3,R16,Vasek Pospisil,Hubert Hurkacz,0.4467,0.5246,0.49344,0.455
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Attila Balazs,Thiago Monteiro,0.5258,0.4408,0.4748,0.6068
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Dusan Lajovic,Marco Cecchinato,0.6323,0.518,0.56372,0.7292
2020-02-17,Marseille,Hard,3,R32,Marin Cilic,Ilya Ivashka,0.6979,0.5866,0.63112,0.7544
2020-02-17,Marseille,Hard,3,R32,Jannik Sinner,Norbert Gombos,0.61,0.5482,0.57292,0.6842
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Federico Coria,Carlos Alcaraz,0.4289,0.4428,0.4372400000000001,0.4678
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Cristian Garin,Federico Delbonis,0.6882,0.5246,0.59004,0.7546
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Borna Coric,Thiago Seyboth Wild,0.7341,0.5794,0.6412800000000001,0.6764
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Lorenzo Sonego,Dusan Lajovic,0.3498,0.51,0.44592,0.3192
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Dominic Thiem,Felipe Meligeni Alves,0.8327,0.6102,0.6992,0.9117
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Jaume Munar,Salvatore Caruso,0.4828,0.5794,0.54076,0.4459
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Joao Domingues,Federico Gaio,0.5289,0.4066,0.45552000000000004,0.6224
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Gianluca Mager,Casper Ruud,0.3256,0.4132,0.37816,0.3675
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Thiago Monteiro,Guido Pella,0.3121,0.4778,0.41152,0.283
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Attila Balazs,Pablo Cuevas,0.379,0.395,0.3886,0.4722
2020-02-17,ATP Rio de Janeiro,Clay,3,R16,Pedro Martinez,Pablo Andujar,0.3611,0.4428,0.41012000000000004,0.4429
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Pablo Andujar,Fernando Verdasco,0.4317,0.4408,0.43716,0.3115
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Carlos Alcaraz,Albert Ramos,0.2344,0.4408,0.35824,0.2789
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Federico Coria,Corentin Moutet,0.4682,0.5482,0.5162,0.4631
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Federico Delbonis,Roberto Carballes Baena,0.4761,0.493,0.48624,0.4113
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Cristian Garin,Andrej Martin,0.6846,0.5702,0.6159600000000001,0.6813
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Borna Coric,Juan Ignacio Londero,0.5025,0.518,0.5118,0.5122
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Thiago Seyboth Wild,Alejandro Davidovich Fokina,0.4238,0.6128,0.5372,0.474
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Lorenzo Sonego,Leonardo Mayer,0.5072,0.4842,0.4934,0.5071
2020-02-17,ATP Rio de Janeiro,Clay,3,R32,Pedro Martinez,Hugo Dellien,0.4599,0.4778,0.47064,0.5072
2020-02-24,Acapulco,Hard,3,R32,Pedro Martinez,Radu Albot,0.4165,0.4428,0.43228,0.4217
2020-02-24,Acapulco,Hard,3,QF,Taylor Fritz,Kyle Edmund,0.4682,0.493,0.48308,0.4076
2020-02-24,Acapulco,Hard,3,QF,Grigor Dimitrov,Stan Wawrinka,0.3912,0.4428,0.42216000000000004,0.3192
2020-02-24,Acapulco,Hard,3,QF,Rafael Nadal,Soon Woo Kwon,0.8427,0.6934,0.75312,0.9458
2020-02-24,Acapulco,Hard,3,R32,Stan Wawrinka,Frances Tiafoe,0.712,0.5794,0.63244,0.7841
2020-02-24,Acapulco,Hard,3,F,Rafael Nadal,Taylor Fritz,0.7977,0.6102,0.6852,0.9175
2020-02-24,Dubai,Hard,3,R16,Daniel Evans,Pierre Hugues Herbert,0.5728,0.4778,0.5158,0.5667
2020-02-24,Acapulco,Hard,3,QF,John Isner,Tommy Paul,0.6607,0.7176,0.69484,0.6355
2020-02-24,Acapulco,Hard,3,SF,Taylor Fritz,John Isner,0.4116,0.3596,0.38039999999999996,0.4394
2020-02-24,Acapulco,Hard,3,R16,Rafael Nadal,Miomir Kecmanovic,0.826,0.629,0.7078,0.9239
2020-02-24,Acapulco,Hard,3,R16,Kyle Edmund,Felix Auger Aliassime,0.4443,0.51,0.48372,0.449
